Neighborhood Name,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Santa Clara,38.78527800000001,-9.145,A Cascata,38.78415123341596,-9.142931724362171,Portuguese Restaurant
Santa Clara,38.78527800000001,-9.145,PRIO,38.78826,-9.14639,Gas Station
Santa Clara,38.78527800000001,-9.145,Frango Real,38.78797173221025,-9.142018316002533,BBQ Joint
Santa Clara,38.78527800000001,-9.145,Recreativo Águias Da Musgueira,38.782659167781226,-9.1483096949839,Brewery
Santa Maria Maior,38.712778,-9.135556,Caxemira,38.713507113740306,-9.136886719248077,Indian Restaurant
Santa Maria Maior,38.712778,-9.135556,Miradouro do Castelo de São Jorge,38.712525166207804,-9.133069553433598,Scenic Lookout
Santa Maria Maior,38.712778,-9.135556,Castelo de São Jorge,38.71256801224433,-9.133398200408402,Castle
Santa Maria Maior,38.712778,-9.135556,Boutique Taberna,38.7127345797866,-9.135841107603584,Café
Santa Maria Maior,38.712778,-9.135556,Hotel Santa Justa,38.71269209554096,-9.138044937463288,Hotel
Santa Maria Maior,38.712778,-9.135556,Trigueirinho,38.71389975529131,-9.13577053547932,Portuguese Restaurant
Santa Maria Maior,38.712778,-9.135556,Tasca Zé dos Cornos,38.71407444738299,-9.136247863015903,Portuguese Restaurant
Santa Maria Maior,38.712778,-9.135556,Floresta das Escadinhas,38.712703422559684,-9.136416521429727,Portuguese Restaurant
Santa Maria Maior,38.712778,-9.135556,Praça da Figueira,38.7137333150946,-9.137932427547357,Plaza
Santa Maria Maior,38.712778,-9.135556,Wine With a View,38.712992297019674,-9.133862960376247,Food Truck
Santa Maria Maior,38.712778,-9.135556,Hostel Inn possible,38.71236373682531,-9.135905967447819,Hostel
Santa Maria Maior,38.712778,-9.135556,Garrafeira Nacional,38.71265584788937,-9.137133929631776,Wine Shop
Santa Maria Maior,38.712778,-9.135556,Eight - The Health Lounge,38.71364202777613,-9.13741112377409,Coffee Shop
Santa Maria Maior,38.712778,-9.135556,Empanada Union,38.713572417259954,-9.135550260543823,Empanada Restaurant
Santa Maria Maior,38.712778,-9.135556,Chapitô,38.71140991147003,-9.133896693079338,Bar
Santa Maria Maior,38.712778,-9.135556,Lisboa Tejo Hotel,38.71362,-9.136734,Hotel
Santa Maria Maior,38.712778,-9.135556,Hotel Portugal,38.714399842767484,-9.13686492072406,Hotel
Santa Maria Maior,38.712778,-9.135556,Frutaria,38.71321260045126,-9.136978003467334,Coffee Shop
Santa Maria Maior,38.712778,-9.135556,Fábrica Lisboa,38.710998,-9.13563,Bakery
Santa Maria Maior,38.712778,-9.135556,O Eurico,38.712663540088194,-9.135527744682799,Portuguese Restaurant
Santa Maria Maior,38.712778,-9.135556,Fabrica da Nata - Rua Augusta,38.71270362914383,-9.138491909397645,Café
Santa Maria Maior,38.712778,-9.135556,O Corvo,38.713972825398926,-9.13572149079337,Breakfast Spot
Santa Maria Maior,38.712778,-9.135556,Amorino,38.71180704785086,-9.138144356649724,Ice Cream Shop
Santa Maria Maior,38.712778,-9.135556,We Love F****** Tourists,38.71318127825821,-9.136991571671546,Hostel
Santa Maria Maior,38.712778,-9.135556,Espumantaria do Petisco,38.71215945213107,-9.13470108693222,Wine Bar
Santa Maria Maior,38.712778,-9.135556,The Beautique Hotel,38.713518905622536,-9.137683490852794,Hotel
Santa Maria Maior,38.712778,-9.135556,Home Lisbon Hostel,38.710544539177334,-9.136180303413738,Hostel
Santa Maria Maior,38.712778,-9.135556,Caximbar,38.71207906236558,-9.134503225736266,Lounge
Santa Maria Maior,38.712778,-9.135556,O'Ninho,38.713033,-9.135706,Breakfast Spot
Santa Maria Maior,38.712778,-9.135556,Wine-Bar do Castelo,38.71191739391821,-9.132853180175042,Wine Bar
Santa Maria Maior,38.712778,-9.135556,Pastelaria Santo Antonio,38.71151995650182,-9.132966565304683,Café
Santa Maria Maior,38.712778,-9.135556,Tentações de Goa,38.71436282008071,-9.135991703646749,Indian Restaurant
Santa Maria Maior,38.712778,-9.135556,Navegadoors,38.711675304586294,-9.13822915788981,Restaurant
Santa Maria Maior,38.712778,-9.135556,Brown ´s Hotel Central,38.711454005753275,-9.13837535315375,Hotel
Santa Maria Maior,38.712778,-9.135556,O Arco,38.71183613418361,-9.13856544668457,Portuguese Restaurant
Santa Maria Maior,38.712778,-9.135556,Bastardo,38.713028,-9.138533,Restaurant
Santa Maria Maior,38.712778,-9.135556,Restaurante Cantinho do Aziz,38.71416669459652,-9.135691155753298,African Restaurant
Santa Maria Maior,38.712778,-9.135556,Bebedouro Wine & Food,38.71053948170779,-9.136477794054919,Wine Bar
Santa Maria Maior,38.712778,-9.135556,Natraj Tandoori,38.71194041117859,-9.138619312278474,Indian Restaurant
Santa Maria Maior,38.712778,-9.135556,28 Café,38.713425864168414,-9.132430026862988,Café
Santa Maria Maior,38.712778,-9.135556,Tesouro da Baixa,38.71464038411743,-9.137485054749643,Hotel
Santa Maria Maior,38.712778,-9.135556,Internacional Design Hotel,38.71303500112587,-9.13862193087766,Hotel
Santa Maria Maior,38.712778,-9.135556,Café da Garagem,38.714806,-9.132889,Café
Santa Maria Maior,38.712778,-9.135556,Gelato Therapy,38.71014890657043,-9.135338963242248,Ice Cream Shop
Santa Maria Maior,38.712778,-9.135556,Figu's,38.71341530794479,-9.137761937489802,Restaurant
Santa Maria Maior,38.712778,-9.135556,Lisbon Short Stay Apartments Baixa,38.711694939551954,-9.138445145201661,Hotel
Santa Maria Maior,38.712778,-9.135556,Queijaria Nacional,38.710115,-9.135328,Cheese Shop
Santa Maria Maior,38.712778,-9.135556,Rossio,38.71373581818702,-9.139375435748326,Plaza
Santa Maria Maior,38.712778,-9.135556,Núcleo Arqueológico do Castelo,38.714162607027056,-9.132503271102905,Historic Site
Santa Maria Maior,38.712778,-9.135556,Lisboa Vadia,38.711622530767656,-9.135349129564753,Bar
Santa Maria Maior,38.712778,-9.135556,Garrafeira Nacional,38.70997444062796,-9.135706260986325,Wine Bar
Santa Maria Maior,38.712778,-9.135556,Nicolau Lisboa,38.71061084707078,-9.136227204545138,Coffee Shop
Santa Maria Maior,38.712778,-9.135556,Claras em Castelo,38.71211193758105,-9.132770950708432,Mediterranean Restaurant
Santa Maria Maior,38.712778,-9.135556,Nata Lisboa,38.71260555563255,-9.133033995701203,Coffee Shop
Santa Maria Maior,38.712778,-9.135556,RoofTop Hotel Mundial,38.71467820130007,-9.13726929044671,Roof Deck
Santa Maria Maior,38.712778,-9.135556,Confeitaria Nacional,38.71319304466737,-9.138160536828913,Café
Santa Maria Maior,38.712778,-9.135556,The 8 DownTown Suites,38.71145269862724,-9.136356656368026,Hotel
Santa Maria Maior,38.712778,-9.135556,Gelataria Portuguesa,38.712805036515164,-9.132896969629336,Ice Cream Shop
Santa Maria Maior,38.712778,-9.135556,Prado,38.71051220395769,-9.134870316199477,Portuguese Restaurant
Santa Maria Maior,38.712778,-9.135556,Luvaria Ulisses,38.712306718148895,-9.139592125696621,Accessories Store
Santa Maria Maior,38.712778,-9.135556,As Bifanas do afonso,38.71151,-9.135602,Food Service
Santa Maria Maior,38.712778,-9.135556,The Food Temple,38.71588053353102,-9.1343854635242,Vegetarian / Vegan Restaurant
Santa Maria Maior,38.712778,-9.135556,"D. Afonso, o Gordo",38.71024765501288,-9.134871229949736,Portuguese Restaurant
Santa Maria Maior,38.712778,-9.135556,Da Prata 52,38.70961282363416,-9.136403969139014,Portuguese Restaurant
Santa Maria Maior,38.712778,-9.135556,Velha Gaiteira,38.71062875790343,-9.134420561498281,Wine Bar
Santa Maria Maior,38.712778,-9.135556,Pollux,38.71272966074173,-9.136636466727216,Furniture / Home Store
Santa Maria Maior,38.712778,-9.135556,Living Lounge Hostel,38.711033771378666,-9.139089097803831,Hostel
Santa Maria Maior,38.712778,-9.135556,Loja Verde,38.712322,-9.138361,Sporting Goods Shop
Santa Maria Maior,38.712778,-9.135556,Travelers House Hostel,38.70999717351371,-9.137426717901665,Hostel
Santa Maria Maior,38.712778,-9.135556,Chapito à Mesa,38.711403258782326,-9.13393884146275,Portuguese Restaurant
Santa Maria Maior,38.712778,-9.135556,Brown's Downtown,38.710540849294816,-9.138089674877651,Hotel
Santa Maria Maior,38.712778,-9.135556,Basilio,38.709447,-9.135569,Restaurant
Santa Maria Maior,38.712778,-9.135556,O Chiado,38.7108981280373,-9.139081023990034,Portuguese Restaurant
Santa Maria Maior,38.712778,-9.135556,Dama e Vagabundo,38.71307007434463,-9.138175413207026,Italian Restaurant
Santa Maria Maior,38.712778,-9.135556,Santini,38.71113759148025,-9.139668133605792,Ice Cream Shop
Santa Maria Maior,38.712778,-9.135556,Nata De Lisboa,38.711881,-9.138174,Pastry Shop
Santa Maria Maior,38.712778,-9.135556,Elevador do Castelo (Baixa),38.71147260553548,-9.136102680359537,Scenic Lookout
Santa Maria Maior,38.712778,-9.135556,Fragoleto,38.709724868306616,-9.136435168104866,Ice Cream Shop
Santa Maria Maior,38.712778,-9.135556,Terraços do Carmo,38.71233160211962,-9.139708813379055,Scenic Lookout
Santa Maria Maior,38.712778,-9.135556,Zé da Mouraria,38.716169553052076,-9.13483277102094,Portuguese Restaurant
Santa Maria Maior,38.712778,-9.135556,Mercado da Figueira,38.713869314442434,-9.137353024300104,Market
Santa Maria Maior,38.712778,-9.135556,Pizzeria Romana Al Taglio,38.709823512267974,-9.136298860045756,Pizza Place
Santa Maria Maior,38.712778,-9.135556,Ginginha Rubi,38.71495011184491,-9.13823042846338,Café
Santa Maria Maior,38.712778,-9.135556,Topo | Chiado,38.71248087470108,-9.139901138433478,Lounge
Santa Maria Maior,38.712778,-9.135556,A Ginjinha,38.71476324348752,-9.13906477653588,Wine Bar
Santa Maria Maior,38.712778,-9.135556,Largo de Santo António da Sé,38.71005800298878,-9.134146291440988,Plaza
Santa Maria Maior,38.712778,-9.135556,D. João I,38.71433712670742,-9.137413599499805,Portuguese Restaurant
Santa Maria Maior,38.712778,-9.135556,A Licorista e o Bacalhoeiro,38.71264239870276,-9.138903609718867,Portuguese Restaurant
Santa Maria Maior,38.712778,-9.135556,Elevador do Castelo,38.71215143250934,-9.135153980023055,Scenic Lookout
Santa Maria Maior,38.712778,-9.135556,Igreja de Santo António da Sé,38.70977419612195,-9.13359742110057,Church
Santa Maria Maior,38.712778,-9.135556,Mister Tapas,38.71130169390981,-9.138402618372023,Food Truck
Santa Maria Maior,38.712778,-9.135556,Espaço Açores,38.709524010619745,-9.135839488770854,Gourmet Shop
Santa Maria Maior,38.712778,-9.135556,Igreja de Santa Maria Maior de Lisboa,38.70983604125627,-9.133198197089177,Church
Santa Maria Maior,38.712778,-9.135556,Tasca Kome,38.70964775809152,-9.13497570642268,Japanese Restaurant
Santa Maria Maior,38.712778,-9.135556,Leitaria Camponeza,38.711735010889015,-9.138505520292778,Portuguese Restaurant
Santa Maria Maior,38.712778,-9.135556,Cantina Baldracca,38.713386696833275,-9.135716030221793,Italian Restaurant
Santa Maria Maior,38.712778,-9.135556,Paul,38.71077584153382,-9.137721097926821,Pastry Shop
Santa Maria Maior,38.712778,-9.135556,Nova Pombalina,38.709358833607254,-9.134954013161934,Snack Place
Santa Maria Maior,38.712778,-9.135556,Teatro Taborda,38.7151294945729,-9.132955059699011,Theater
Santa Maria Maior,38.712778,-9.135556,Largo de São Cristovão,38.71270882764086,-9.135605343073117,Plaza
Santo Antonio,38.724167,-9.145,O Forninho Saloio,38.72254423016688,-9.145026737938329,Portuguese Restaurant
Santo Antonio,38.724167,-9.145,Empanaderia El Pibe,38.72345165186261,-9.143910001681407,South American Restaurant
Santo Antonio,38.724167,-9.145,Rubro,38.72231897143915,-9.146023988917339,Spanish Restaurant
Santo Antonio,38.724167,-9.145,Luzzo Sta. Marta,38.72340666195804,-9.145714264180432,Pizza Place
Santo Antonio,38.724167,-9.145,Olá Nepal,38.725346,-9.145956,Himalayan Restaurant
Santo Antonio,38.724167,-9.145,Inspira Santa Marta Hotel,38.72320793963114,-9.145562110471882,Hotel
Santo Antonio,38.724167,-9.145,Fitness Hut,38.724490983383106,-9.146382114871242,Gym
Santo Antonio,38.724167,-9.145,Lisboa Central Hostel,38.72439946379297,-9.147861173757573,Hostel
Santo Antonio,38.724167,-9.145,Restaurante PSI,38.72335877342924,-9.142013709037514,Vegetarian / Vegan Restaurant
Santo Antonio,38.724167,-9.145,Fenícios,38.724972,-9.145945,Middle Eastern Restaurant
Santo Antonio,38.724167,-9.145,Cartier,38.723448036413515,-9.14772480726242,Jewelry Store
Santo Antonio,38.724167,-9.145,Hotel H10 Duque de Loulé,38.726364248881325,-9.147197881306065,Hotel
Santo Antonio,38.724167,-9.145,MadMary Cuisine,38.722230425298704,-9.146010042130074,Bistro
Santo Antonio,38.724167,-9.145,Minipreço,38.722664,-9.146039,Supermarket
Santo Antonio,38.724167,-9.145,Taberna Santa Marta,38.72240743985244,-9.145456306376424,Portuguese Restaurant
Santo Antonio,38.724167,-9.145,Restaurant O Mastro,38.72357226249335,-9.145729146937425,Portuguese Restaurant
Santo Antonio,38.724167,-9.145,Prada,38.72181810202292,-9.146752375717071,Boutique
Santo Antonio,38.724167,-9.145,Open Brasserie Mediterrânica,38.72320742546829,-9.145655137864692,Mediterranean Restaurant
Santo Antonio,38.724167,-9.145,Quick Asia,38.72521704219608,-9.144407252195004,Thai Restaurant
Santo Antonio,38.724167,-9.145,Lisbon Chillout Hostel,38.723566251891874,-9.143342873489454,Hostel
Santo Antonio,38.724167,-9.145,Taberna Anti-Dantas,38.7207,-9.144298,Portuguese Restaurant
Santo Antonio,38.724167,-9.145,Porto Bay Liberdade Hotel,38.72223325591938,-9.148736639319893,Hotel
Santo Antonio,38.724167,-9.145,Ollá Lisboa,38.725518789854505,-9.147987192881047,Portuguese Restaurant
Santo Antonio,38.724167,-9.145,Ibis Styles Lisboa Centro Liberdade,38.72718670207124,-9.14625016476485,Hotel
Santo Antonio,38.724167,-9.145,Tivoli Avenida Liberdade Lisboa,38.72122937749538,-9.146877591539873,Hotel
Santo Antonio,38.724167,-9.145,Mú Gelato Italiano,38.722395371336404,-9.140521035749696,Ice Cream Shop
Santo Antonio,38.724167,-9.145,Avenida da Liberdade,38.72031717851045,-9.145996312587801,Road
Santo Antonio,38.724167,-9.145,Louis Vuitton,38.7207089,-9.1453283,Accessories Store
Santo Antonio,38.724167,-9.145,Cinema São Jorge,38.72038933499074,-9.146095522426279,Movie Theater
Santo Antonio,38.724167,-9.145,JNcQUOI,38.720241356416714,-9.145394701787632,Portuguese Restaurant
Santo Antonio,38.724167,-9.145,Honorato Hamburgueres Artesanais,38.72328811398317,-9.145763583195883,Burger Joint
Santo Antonio,38.724167,-9.145,Sky Bar,38.72088471662361,-9.14716860014415,Roof Deck
Santo Antonio,38.724167,-9.145,New Lisbon Concept Hostel,38.72169363754737,-9.146434227294975,Hostel
Santo Antonio,38.724167,-9.145,Stanislav,38.72049724018344,-9.14429133920796,Russian Restaurant
Santo Antonio,38.724167,-9.145,Marquês de Pombal,38.72556364517556,-9.150071802119005,Plaza
Santo Antonio,38.724167,-9.145,Hotel Lisboa,38.72240801856722,-9.146460018756807,Hotel
Santo Antonio,38.724167,-9.145,Teatro Tivoli BBVA,38.72051047404953,-9.145336432779938,Theater
Santo Antonio,38.724167,-9.145,Dom Sancho,38.72144039180017,-9.146352408938917,Hostel
Santo Antonio,38.724167,-9.145,O Cartaxinho,38.72162524350197,-9.144970010568397,Portuguese Restaurant
Santo Antonio,38.724167,-9.145,Pastelaria Açoreana,38.72756095303935,-9.142108578656558,Bakery
Santo Antonio,38.724167,-9.145,Zé da Mouraria 2,38.724377104266686,-9.140094166642946,Portuguese Restaurant
Santo Antonio,38.724167,-9.145,SushiCafé Avenida,38.72138498746992,-9.148355498798784,Sushi Restaurant
Santo Antonio,38.724167,-9.145,Vincci Liberdade,38.72204857663779,-9.14943309787948,Hotel
Santo Antonio,38.724167,-9.145,BananaCafe,38.722909286335764,-9.14826766650508,Café
Santo Antonio,38.724167,-9.145,Sabor Lisboa,38.721577857739454,-9.144965016543447,Portuguese Restaurant
Santo Antonio,38.724167,-9.145,O Cacho Dourado,38.726423,-9.147875,Portuguese Restaurant
Santo Antonio,38.724167,-9.145,Goethe-Institut,38.72115186834695,-9.140776238229568,College Academic Building
Santo Antonio,38.724167,-9.145,SANA Lisboa Hotel,38.727340190663,-9.148511826386613,Hotel
Santo Antonio,38.724167,-9.145,Confeitaria Marquês de Pombal,38.72370167053649,-9.14853538068361,Café
Santo Antonio,38.724167,-9.145,Hotel NH Collection Lisboa Liberdade,38.72051489436364,-9.144750227233605,Hotel
Santo Antonio,38.724167,-9.145,Loja Burberry,38.721087679151296,-9.146270480818618,Women's Store
Santo Antonio,38.724167,-9.145,Hotel Marquês de Pombal,38.723123952755415,-9.148847829324138,Hotel
Santo Antonio,38.724167,-9.145,Yakuza by Olivier,38.72059070881529,-9.14716038334953,Japanese Restaurant
Santo Antonio,38.724167,-9.145,Andaluz,38.726930477402306,-9.147532827395745,Restaurant
Santo Antonio,38.724167,-9.145,Urban Garden Hostel,38.72473628501485,-9.146593758827969,Hostel
Santo Antonio,38.724167,-9.145,Devagar Devagarinho,38.72173143189629,-9.144785597089188,Portuguese Restaurant
Santo Antonio,38.724167,-9.145,Gin Club,38.72136930523621,-9.148342126053313,Cocktail Bar
Santo Antonio,38.724167,-9.145,Guilty by Olivier,38.72136290730248,-9.148389865074193,Italian Restaurant
Santo Antonio,38.724167,-9.145,Olivier Avenida,38.720636471198794,-9.147131375050227,Restaurant
Santo Antonio,38.724167,-9.145,O Carteiro,38.72482614926173,-9.146404802206094,Portuguese Restaurant
Santo Antonio,38.724167,-9.145,Ladurée Lisbon,38.72026179885861,-9.144590528219148,Dessert Shop
Santo Antonio,38.724167,-9.145,Balcão do Marquês,38.725730955957616,-9.148206510446814,Snack Place
Santo Antonio,38.724167,-9.145,Hotel Britania,38.72158537703123,-9.145377856935786,Hotel
Santo Antonio,38.724167,-9.145,Valverde Hotel,38.71972928312637,-9.14428244148451,Hotel
Santo Antonio,38.724167,-9.145,Gucci,38.72005481957637,-9.144781082868576,Clothing Store
Santo Antonio,38.724167,-9.145,Kafeine,38.719953,-9.144693,Coffee Shop
Santo Antonio,38.724167,-9.145,A Burgueria Regional,38.72293479581237,-9.14900549352074,Burger Joint
Santo Antonio,38.724167,-9.145,Hotel Exe Liberdade,38.72611136790517,-9.148188764640002,Hotel
Santo Antonio,38.724167,-9.145,Sr. Lisboa - Restaurant,38.71983779894797,-9.143755152023648,Portuguese Restaurant
Santo Antonio,38.724167,-9.145,The Bakery CrossFit,38.7235695623499,-9.139714076960852,Gym / Fitness Center
Santo Antonio,38.724167,-9.145,Pastelaria Sabiá,38.72395340777219,-9.147217856645549,Café
Santo Antonio,38.724167,-9.145,DELIDELUX,38.72306931231942,-9.148913450713085,Breakfast Spot
Santo Antonio,38.724167,-9.145,Pato que Fuma,38.72183726592534,-9.145072059337762,Restaurant
Santo Antonio,38.724167,-9.145,Rampa,38.72336861591999,-9.143523492284784,Restaurant
Santo Antonio,38.724167,-9.145,A Padaria Portuguesa,38.72589686876734,-9.149177482101262,Bakery
Santo Antonio,38.724167,-9.145,Restaurante Terraço,38.721030586167636,-9.147043349245056,Restaurant
Santo Antonio,38.724167,-9.145,Restaurante Santos,38.72349442968794,-9.147090469511994,Pizza Place
Santo Antonio,38.724167,-9.145,Lisbon Serviced Apartments - Liberdade,38.723434739978394,-9.150653852812523,Hotel
Santo Antonio,38.724167,-9.145,Cervejaria Ribadouro,38.71972830499719,-9.14555448745054,Seafood Restaurant
Santo Antonio,38.724167,-9.145,American Music Burger,38.72421294338364,-9.146948992485044,Burger Joint
Santo Antonio,38.724167,-9.145,Xenu,38.72377414725711,-9.150275706429358,Portuguese Restaurant
Santo Antonio,38.724167,-9.145,Residencial Vila Nova,38.725675133798944,-9.148250497244286,Motel
Santo Antonio,38.724167,-9.145,PortoBay Marquês / PortoBay Hotels & Resorts,38.72393814368324,-9.15039050285375,Hotel
Santo Antonio,38.724167,-9.145,Madpizza,38.720512013485944,-9.144354612232748,Pizza Place
Santo Antonio,38.724167,-9.145,Turim Marquês Hotel,38.723016851099395,-9.150538609033603,Hotel
Santo Antonio,38.724167,-9.145,A Padaria Portuguesa,38.72122055319484,-9.14905059333361,Bakery
Santo Antonio,38.724167,-9.145,Restaurante Associação CaboVerdeana,38.722969315359244,-9.149115985873944,African Restaurant
Santo Antonio,38.724167,-9.145,Goethe Café,38.72082134828132,-9.141160939687337,Café
Santo Antonio,38.724167,-9.145,AVANI,38.720481993301526,-9.14734031617328,Hotel
Santo Antonio,38.724167,-9.145,Fashion Clinic,38.72019209938649,-9.144845369402514,Clothing Store
Santo Antonio,38.724167,-9.145,Restaurante Apache,38.723873621106954,-9.143117359188604,Mediterranean Restaurant
Santo Antonio,38.724167,-9.145,Hotel Turim Av. da Liberdade,38.72357545577836,-9.149901444816985,Hotel
Santo Antonio,38.724167,-9.145,SANA Capitol Hotel,38.72734508984193,-9.148024359091973,Hotel
Santo Antonio,38.724167,-9.145,DOTE - Cervejaria Moderna,38.72116914082561,-9.148681739543115,Brewery
Santo Antonio,38.724167,-9.145,Hotel Florida,38.72414948203665,-9.150029531087341,Hotel
Santo Antonio,38.724167,-9.145,Galeria Comercial 245,38.72351290928148,-9.149075303456465,Shopping Mall
Santo Antonio,38.724167,-9.145,Restaurante Coradinho,38.72091316707764,-9.144868355411923,Portuguese Restaurant
Santo Antonio,38.724167,-9.145,Breakfast in Hotel Tivoli Lisboa,38.72096295509814,-9.14679574550641,Breakfast Spot
Santo Antonio,38.724167,-9.145,Dona Beija,38.728401,-9.144663,Brazilian Restaurant
Santo Antonio,38.724167,-9.145,Hotdog Lovers,38.72312886290819,-9.147925845540431,Hot Dog Joint
Sao Domingos de Benfica,38.743611,-9.17,Jardim Zoológico de Lisboa,38.74306103290973,-9.169398065847636,Zoo
Sao Domingos de Benfica,38.743611,-9.17,Teatro Thalia,38.745283550343444,-9.169380981286741,Theater
Sao Domingos de Benfica,38.743611,-9.17,Templo dos Chimpanzés,38.74501553383994,-9.171447193193478,Exhibit
Sao Domingos de Benfica,38.743611,-9.17,Baía dos Golfinhos,38.74243613991892,-9.170830988928845,Theme Park
Sao Domingos de Benfica,38.743611,-9.17,Reptilário,38.743208455426384,-9.172474479891966,Theme Park
Sao Domingos de Benfica,38.743611,-9.17,Leões Marinhos,38.74425719767494,-9.171430972982643,Park
Sao Domingos de Benfica,38.743611,-9.17,Ogaya,38.74242990355521,-9.172241987540541,Japanese Restaurant
Sao Domingos de Benfica,38.743611,-9.17,Carvoeiro de Palma,38.74778349782285,-9.168092182736773,BBQ Joint
Sao Domingos de Benfica,38.743611,-9.17,O Nortenho,38.740853680576414,-9.168141325917915,Portuguese Restaurant
Sao Domingos de Benfica,38.743611,-9.17,Restaurante Marquês de Palma,38.747057856674544,-9.170257090275795,Seafood Restaurant
Sao Domingos de Benfica,38.743611,-9.17,Cervetoria,38.7470223099544,-9.167743663482188,Bar
Sao Domingos de Benfica,38.743611,-9.17,Cantinho de Palma,38.747632085914724,-9.167950812374109,BBQ Joint
Sao Domingos de Benfica,38.743611,-9.17,Sete Rios,38.7418179215223,-9.16693269439166,Neighborhood
Sao Domingos de Benfica,38.743611,-9.17,McDonald's,38.74356583720524,-9.168939341814738,Fast Food Restaurant
Sao Domingos de Benfica,38.743611,-9.17,UEST - Unidade de Equipamentos e Serviços Tiflotécnicos,38.742181,-9.168659,Electronics Store
Sao Domingos de Benfica,38.743611,-9.17,Estação Ferroviária de Sete Rios,38.74038265906495,-9.166768142437737,Train Station
Sao Domingos de Benfica,38.743611,-9.17,Roulote Zoológico,38.741357353219186,-9.168332972831243,Food Truck
Sao Domingos de Benfica,38.743611,-9.17,Metro Jardim Zoológico [AZ],38.74123668787643,-9.168066170869315,Metro Station
Sao Domingos de Benfica,38.743611,-9.17,Pérola de Palma,38.74725068407467,-9.167586875485387,Mediterranean Restaurant
Sao Vicente,38.719444,-9.126389,Tasca do Jaime,38.719167,-9.129754,Portuguese Restaurant
Sao Vicente,38.719444,-9.126389,Largo da Graça,38.717218121514975,-9.12989616394043,Plaza
Sao Vicente,38.719444,-9.126389,Le Bar À Crêpes,38.717917,-9.129867,Creperie
Sao Vicente,38.719444,-9.126389,Haweli Tandoori,38.71862565859625,-9.13028420306554,Indian Restaurant
Sao Vicente,38.719444,-9.126389,A Cabreira,38.71785666005359,-9.129904315449723,Café
Sao Vicente,38.719444,-9.126389,O Pitéu da Graça,38.71734938616204,-9.130011936092382,Mediterranean Restaurant
Sao Vicente,38.719444,-9.126389,Damas,38.71645327352619,-9.129463847927122,Other Nightlife
Sao Vicente,38.719444,-9.126389,Santa Clara dos Cogumelos,38.71569502423575,-9.125442199394229,Mediterranean Restaurant
Sao Vicente,38.719444,-9.126389,Má Lingua,38.719345,-9.129954,Bar
Sao Vicente,38.719444,-9.126389,Churrasco da Graça,38.71730547705419,-9.129736174430747,BBQ Joint
Sao Vicente,38.719444,-9.126389,Clara Clara,38.71591660129734,-9.123743456442215,Sandwich Place
Sao Vicente,38.719444,-9.126389,focaccia in giro,38.71587211764976,-9.125018026170583,Café
Sao Vicente,38.719444,-9.126389,Penalva da Graça,38.72072213268061,-9.130069805080755,Seafood Restaurant
Sao Vicente,38.719444,-9.126389,A Padaria Portuguesa,38.718084459418385,-9.129942038232503,Bakery
Sao Vicente,38.719444,-9.126389,Pastelaria Saga,38.71849036265042,-9.129916389811676,Bakery
Sao Vicente,38.719444,-9.126389,Copenhagen Coffee Lab,38.7158384113876,-9.125217128725897,Coffee Shop
Sao Vicente,38.719444,-9.126389,Mercado de Santa Clara,38.71556429925765,-9.125582221418947,Event Space
Sao Vicente,38.719444,-9.126389,Jardim Botto Machado,38.71587721747934,-9.123739978075195,Garden
Sao Vicente,38.719444,-9.126389,Taproom Oitava Colina,38.718383,-9.13193,Beer Bar
Sao Vicente,38.719444,-9.126389,Feira da Ladra,38.71536807712633,-9.125243723845111,Flea Market
Sao Vicente,38.719444,-9.126389,Cozinha Urbana,38.71837033214481,-9.13192287561818,Asian Restaurant
Sao Vicente,38.719444,-9.126389,Cafe De Calcada,38.718286569644484,-9.13119047219908,Bistro
Sao Vicente,38.719444,-9.126389,Pastelaria Santa Clara,38.71951777225657,-9.121709835397231,Breakfast Spot
Sao Vicente,38.719444,-9.126389,Mirantense Futebol Clube,38.71774662534868,-9.122162929863268,Pool Hall
